regular,midgrade,premium,diesel,last_update,reg_price_age,mid_price_age,pre_price_age,des_price_age,location_id
2.31,2.51,2.67,2.55,2016-12-20 08:10:16.863697,3.0,3.0,14.0,3.0,1227
2.29,2.54,2.84,0.0,2016-12-20 08:10:21.518959,0.0,14.0,14.0,0.0,1228
2.34,2.54,0.0,2.55,2016-12-20 08:10:26.610938,6.0,6.0,0.0,6.0,1229
2.23,2.55,2.75,0.0,2016-12-20 09:08:39.187831,0.0,0.0,0.0,0.0,1101
2.23,2.41,2.63,2.55,2016-12-20 09:12:07.827154,0.0,0.0,0.0,0.0,1128
2.23,2.37,2.47,0.0,2016-12-20 09:12:14.135091,1.0,1.0,1.0,0.0,1129
2.19,2.41,2.51,0.0,2016-12-20 09:16:01.034522,18.0,18.0,18.0,0.0,1151
2.05,0.0,2.36,0.0,2016-12-20 09:19:07.546018,1.0,0.0,1.0,0.0,1174
2.39,0.0,0.0,0.0,2016-12-20 09:20:20.061111,1.0,0.0,0.0,0.0,1184
2.13,0.0,2.36,0.0,2016-12-20 09:22:35.069329,1.0,0.0,1.0,0.0,1198
2.23,2.55,2.67,2.55,2016-12-20 09:26:05.998241,0.0,0.0,0.0,0.0,1225
2.31,2.51,2.67,2.55,2016-12-20 09:26:25.422038,4.0,4.0,15.0,4.0,1227
2.34,2.54,0.0,2.55,2016-12-20 09:26:39.092446,7.0,7.0,0.0,7.0,1229
2.23,2.55,2.75,0.0,2016-12-20 10:18:07.975571,0.0,0.0,0.0,0.0,1101
2.23,2.41,2.63,2.55,2016-12-20 10:21:32.770742,0.0,0.0,0.0,0.0,1128
2.23,2.37,2.47,0.0,2016-12-20 10:21:39.930502,3.0,3.0,3.0,0.0,1129
2.19,2.41,2.51,0.0,2016-12-20 10:24:14.041553,19.0,19.0,19.0,0.0,1151
2.39,0.0,0.0,0.0,2016-12-20 10:28:33.332266,1.0,0.0,0.0,0.0,1184
2.13,0.0,2.36,0.0,2016-12-20 10:30:45.367596,1.0,0.0,1.0,0.0,1198
2.23,2.55,2.67,2.55,2016-12-20 10:34:36.508981,0.0,0.0,0.0,0.0,1225
2.31,2.51,2.67,2.55,2016-12-20 10:34:47.563715,5.0,5.0,17.0,5.0,1227
2.29,2.54,2.84,0.0,2016-12-20 10:34:55.744051,0.0,17.0,17.0,0.0,1228
2.34,2.54,0.0,2.55,2016-12-20 10:34:59.903483,8.0,8.0,0.0,8.0,1229
2.23,2.55,2.75,0.0,2016-12-20 11:36:00.398854,0.0,0.0,0.0,0.0,1101
2.23,2.41,2.63,2.55,2016-12-20 11:40:26.558241,0.0,0.0,0.0,0.0,1128
2.23,2.37,2.47,0.0,2016-12-20 11:40:33.849147,4.0,4.0,4.0,0.0,1129
2.19,2.41,2.51,0.0,2016-12-20 11:43:34.395713,20.0,20.0,20.0,0.0,1151
2.05,0.0,2.36,0.0,2016-12-20 11:46:28.792986,1.0,0.0,1.0,0.0,1174
2.39,0.0,0.0,0.0,2016-12-20 11:47:53.421181,3.0,0.0,0.0,0.0,1184
2.13,0.0,2.36,0.0,2016-12-20 11:49:07.446112,1.0,0.0,1.0,0.0,1198
2.23,2.55,2.67,2.55,2016-12-20 11:53:02.409580,0.0,0.0,0.0,0.0,1225
2.31,2.51,2.67,2.55,2016-12-20 11:53:21.316969,7.0,7.0,18.0,7.0,1227
2.29,2.54,2.84,0.0,2016-12-20 11:53:33.598613,0.0,18.0,18.0,0.0,1228
2.34,2.54,0.0,2.55,2016-12-20 11:53:45.718252,10.0,10.0,0.0,10.0,1229
2.23,2.55,2.75,0.0,2016-12-20 12:43:02.285773,0.0,0.0,0.0,0.0,1101
2.23,2.41,2.63,2.55,2016-12-20 12:46:03.050773,0.0,0.0,0.0,0.0,1128
2.23,2.37,2.47,0.0,2016-12-20 12:46:12.473759,5.0,5.0,5.0,0.0,1129
2.19,2.41,2.51,0.0,2016-12-20 12:48:42.412121,1.0,1.0,1.0,0.0,1151
2.05,0.0,2.36,0.0,2016-12-20 12:51:38.693901,2.0,0.0,2.0,0.0,1174
2.39,0.0,0.0,0.0,2016-12-20 12:52:44.409950,4.0,0.0,0.0,0.0,1184
2.13,0.0,2.36,0.0,2016-12-20 12:54:24.540000,1.0,0.0,1.0,0.0,1198
2.31,2.51,2.67,2.55,2016-12-20 12:57:54.553605,8.0,8.0,19.0,8.0,1227
2.29,2.54,2.84,0.0,2016-12-20 12:58:02.407923,0.0,19.0,19.0,0.0,1228
2.34,2.54,0.0,2.55,2016-12-20 12:58:08.401788,11.0,11.0,0.0,11.0,1229
2.23,2.55,2.75,0.0,2016-12-20 13:49:29.806069,0.0,0.0,0.0,0.0,1101
2.23,2.41,2.63,2.55,2016-12-20 13:52:53.269483,0.0,0.0,0.0,0.0,1128
2.23,2.37,2.47,0.0,2016-12-20 13:53:01.194378,6.0,6.0,6.0,0.0,1129
2.19,2.41,2.51,0.0,2016-12-20 13:55:52.822123,1.0,1.0,1.0,0.0,1151
2.05,0.0,2.36,0.0,2016-12-20 13:58:46.830425,1.0,0.0,1.0,0.0,1174
2.39,0.0,0.0,0.0,2016-12-20 13:59:58.404510,5.0,0.0,0.0,0.0,1184
2.13,0.0,2.36,0.0,2016-12-20 14:01:28.109766,1.0,0.0,1.0,0.0,1198
2.23,2.55,2.67,2.55,2016-12-20 14:05:04.828931,0.0,0.0,0.0,0.0,1225
2.31,2.51,2.67,2.55,2016-12-20 14:05:16.255782,9.0,9.0,20.0,9.0,1227
2.29,2.54,2.84,0.0,2016-12-20 14:05:23.324672,0.0,20.0,20.0,0.0,1228
2.34,2.54,0.0,2.55,2016-12-20 14:05:29.853112,12.0,12.0,0.0,12.0,1229
2.23,2.55,2.75,0.0,2016-12-20 14:58:27.385689,0.0,0.0,0.0,0.0,1101
2.23,2.41,2.63,2.55,2016-12-20 15:01:58.268717,0.0,0.0,0.0,0.0,1128
2.23,2.37,2.47,0.0,2016-12-20 15:02:05.769920,7.0,1.0,1.0,0.0,1129
2.19,2.41,2.51,0.0,2016-12-20 15:04:48.522834,2.0,2.0,2.0,0.0,1151
2.05,0.0,2.36,0.0,2016-12-20 15:07:52.219711,1.0,0.0,1.0,0.0,1174
2.39,0.0,0.0,0.0,2016-12-20 15:08:56.473498,6.0,0.0,0.0,0.0,1184
2.13,0.0,2.36,0.0,2016-12-20 15:10:35.243004,1.0,0.0,1.0,0.0,1198
2.23,2.55,2.67,2.55,2016-12-20 15:13:32.986557,0.0,0.0,0.0,0.0,1225
2.31,2.51,2.67,2.55,2016-12-20 15:13:43.264703,1.0,1.0,1.0,1.0,1227
2.29,2.54,2.84,0.0,2016-12-20 15:13:54.683531,1.0,21.0,21.0,0.0,1228
2.34,2.54,0.0,2.55,2016-12-20 15:14:03.179224,13.0,13.0,0.0,13.0,1229
2.23,2.55,2.75,0.0,2016-12-20 16:07:13.994371,0.0,0.0,0.0,0.0,1101
2.23,2.41,2.63,2.55,2016-12-20 16:10:35.043809,0.0,0.0,0.0,0.0,1128
2.19,2.41,2.51,0.0,2016-12-20 16:13:27.187571,4.0,4.0,4.0,0.0,1151
2.05,0.0,2.36,0.0,2016-12-20 16:16:20.395371,2.0,0.0,2.0,0.0,1174
2.39,0.0,0.0,0.0,2016-12-20 16:17:34.266805,8.0,0.0,0.0,0.0,1184
2.23,2.55,2.67,2.55,2016-12-20 16:22:59.204362,0.0,0.0,0.0,0.0,1225
2.31,2.51,2.67,2.55,2016-12-20 16:23:14.739462,1.0,1.0,1.0,1.0,1227
2.29,2.54,2.84,0.0,2016-12-20 16:23:23.279590,0.0,1.0,1.0,0.0,1228
2.34,2.54,0.0,2.55,2016-12-20 16:23:35.339168,14.0,14.0,0.0,14.0,1229
2.23,2.55,2.75,0.0,2016-12-20 17:20:12.254958,0.0,0.0,0.0,0.0,1101
2.23,2.41,2.63,2.55,2016-12-20 17:23:52.594333,0.0,0.0,0.0,0.0,1128
2.23,2.37,2.47,0.0,2016-12-20 17:23:59.449876,10.0,3.0,3.0,0.0,1129
2.19,2.41,2.51,0.0,2016-12-20 17:26:52.323689,5.0,5.0,5.0,0.0,1151
2.05,0.0,2.36,0.0,2016-12-20 17:29:45.265549,1.0,0.0,3.0,0.0,1174
2.39,0.0,0.0,0.0,2016-12-20 17:30:56.856646,9.0,0.0,0.0,0.0,1184
2.23,2.55,2.67,2.55,2016-12-20 17:35:44.902437,0.0,0.0,0.0,0.0,1225
2.29,2.54,2.84,0.0,2016-12-20 17:36:11.535010,0.0,1.0,1.0,0.0,1228
2.34,2.54,0.0,2.55,2016-12-20 17:36:15.864910,15.0,15.0,0.0,15.0,1229
2.23,2.55,2.75,0.0,2016-12-20 18:33:00.787953,0.0,0.0,0.0,0.0,1101
2.23,2.41,2.63,2.55,2016-12-20 18:36:30.239879,0.0,0.0,0.0,0.0,1128
2.23,2.37,2.47,0.0,2016-12-20 18:36:37.223813,11.0,4.0,4.0,0.0,1129
2.19,2.41,2.51,0.0,2016-12-20 18:39:24.747104,1.0,1.0,1.0,0.0,1151
2.05,0.0,2.36,0.0,2016-12-20 18:41:54.641872,1.0,0.0,4.0,0.0,1174
2.39,0.0,0.0,0.0,2016-12-20 18:42:53.491747,10.0,0.0,0.0,0.0,1184
2.13,0.0,2.41,0.0,2016-12-20 18:44:24.892208,1.0,0.0,1.0,0.0,1198
2.23,2.55,2.67,2.55,2016-12-20 18:47:47.247142,0.0,0.0,0.0,0.0,1225
2.31,2.51,2.67,2.55,2016-12-20 18:48:02.507351,3.0,3.0,3.0,3.0,1227
2.29,2.54,2.84,0.0,2016-12-20 18:48:11.387416,1.0,3.0,3.0,0.0,1228
2.34,2.54,0.0,2.55,2016-12-20 18:48:18.265364,17.0,17.0,0.0,17.0,1229
2.23,2.55,2.75,0.0,2016-12-20 19:44:07.611343,0.0,0.0,0.0,0.0,1101
2.23,2.41,2.63,2.55,2016-12-20 19:47:59.032727,0.0,0.0,0.0,0.0,1128
2.23,2.37,2.47,0.0,2016-12-20 19:48:09.931700,12.0,5.0,5.0,0.0,1129
2.19,2.41,2.51,0.0,2016-12-20 19:51:22.277918,1.0,1.0,1.0,0.0,1151
2.05,0.0,2.36,0.0,2016-12-20 19:54:56.002432,1.0,0.0,1.0,0.0,1174
2.23,2.55,2.67,2.55,2016-12-20 20:02:28.277880,0.0,0.0,0.0,0.0,1225
2.31,2.51,2.67,2.55,2016-12-20 20:02:46.492544,4.0,4.0,4.0,4.0,1227
2.23,2.41,2.63,2.55,2016-12-20 21:47:32.782590,0.0,0.0,0.0,0.0,1128
2.34,2.54,0.0,2.55,2016-12-20 21:51:21.441026,20.0,20.0,0.0,20.0,1229
2.23,2.37,2.47,0.0,2016-12-20 21:57:51.501514,1.0,1.0,1.0,0.0,1129
2.29,2.54,2.84,0.0,2016-12-20 21:59:29.500729,0.0,6.0,6.0,0.0,1228
2.19,2.41,2.51,0.0,2016-12-20 22:03:17.020108,1.0,1.0,1.0,0.0,1151
2.05,0.0,2.36,0.0,2016-12-20 22:05:50.083316,1.0,0.0,1.0,0.0,1174
2.39,0.0,0.0,0.0,2016-12-20 22:18:02.277981,1.0,0.0,0.0,0.0,1184
2.23,2.55,2.75,0.0,2016-12-20 22:20:32.375981,0.0,0.0,0.0,0.0,1101
2.31,2.51,2.67,2.55,2016-12-20 22:27:54.090384,2.0,2.0,6.0,2.0,1227
2.23,2.55,2.67,2.55,2016-12-20 22:35:06.330343,0.0,0.0,0.0,0.0,1225
2.13,0.0,2.41,0.0,2016-12-20 22:37:21.300593,1.0,0.0,1.0,0.0,1198
2.23,2.37,2.47,0.0,2016-12-21 00:14:29.366745,4.0,4.0,4.0,0.0,1129
2.05,0.0,2.36,0.0,2016-12-21 00:21:43.721929,1.0,0.0,1.0,0.0,1174
2.34,2.54,0.0,2.55,2016-12-21 00:23:04.686153,22.0,22.0,0.0,22.0,1229
2.23,2.55,2.75,0.0,2016-12-21 00:25:17.265582,0.0,0.0,0.0,0.0,1101
2.39,2.52,0.0,0.0,2016-12-21 00:48:57.022467,4.0,1.0,0.0,0.0,1184
2.31,2.51,2.67,2.55,2016-12-21 00:55:06.127607,1.0,5.0,9.0,5.0,1227
2.34,2.54,0.0,2.55,2016-12-21 00:56:36.721163,23.0,23.0,0.0,23.0,1229
2.23,2.55,2.67,2.55,2016-12-21 00:59:44.076656,0.0,0.0,0.0,0.0,1225
2.05,0.0,2.36,0.0,2016-12-21 01:06:13.459471,1.0,0.0,1.0,0.0,1174
2.23,2.55,2.75,0.0,2016-12-21 01:12:08.690261,0.0,0.0,0.0,0.0,1101
2.23,2.41,2.63,2.55,2016-12-21 01:15:50.716995,0.0,0.0,0.0,0.0,1128
2.39,2.52,0.0,0.0,2016-12-21 01:16:38.777507,5.0,1.0,0.0,0.0,1184
2.19,2.41,2.51,0.0,2016-12-21 01:17:27.760250,1.0,1.0,1.0,0.0,1151
2.29,2.54,2.84,0.0,2016-12-21 01:20:36.497368,0.0,9.0,9.0,0.0,1228
2.31,2.51,2.67,2.55,2016-12-21 01:32:38.596400,3.0,5.0,9.0,5.0,1227
2.13,0.0,2.41,0.0,2016-12-21 01:45:10.318406,1.0,0.0,1.0,0.0,1198
2.23,2.37,2.47,0.0,2016-12-21 01:54:11.141311,6.0,6.0,6.0,0.0,1129
2.23,2.55,2.67,2.55,2016-12-21 13:29:27.058661,0.0,0.0,0.0,0.0,1225
2.23,2.55,2.75,0.0,2016-12-21 13:46:52.595492,0.0,0.0,0.0,0.0,1101
2.39,2.52,0.0,0.0,2016-12-21 14:01:26.972743,12.0,14.0,0.0,0.0,1184
2.23,2.37,2.47,0.0,2016-12-21 14:09:59.613656,1.0,1.0,1.0,0.0,1129
2.08,0.0,2.41,0.0,2016-12-21 14:16:07.262294,1.0,0.0,1.0,0.0,1174
2.31,2.51,2.67,2.55,2016-12-21 14:18:23.943354,1.0,1.0,1.0,1.0,1227
2.23,2.41,2.63,2.55,2016-12-21 14:22:49.039708,0.0,0.0,0.0,0.0,1128
2.29,0.0,0.0,0.0,2016-12-22 13:46:00.068966,7.0,0.0,0.0,0.0,1228
2.23,2.41,2.63,2.55,2016-12-22 13:49:38.166751,0.0,0.0,0.0,0.0,1128
2.13,0.0,2.39,0.0,2016-12-22 14:02:19.493018,3.0,0.0,3.0,0.0,1198
2.23,2.55,2.67,2.55,2016-12-22 14:19:39.231281,0.0,0.0,0.0,0.0,1225
2.19,2.41,2.51,0.0,2016-12-22 14:28:12.695227,19.0,19.0,19.0,0.0,1151
2.23,2.37,2.47,0.0,2016-12-22 14:33:37.515991,5.0,5.0,5.0,0.0,1129
2.31,2.51,2.71,2.55,2016-12-22 14:41:07.135993,6.0,6.0,6.0,6.0,1227
2.39,2.52,2.62,0.0,2016-12-22 14:43:22.701972,23.0,23.0,16.0,0.0,1184
2.23,2.55,2.75,0.0,2016-12-22 14:49:35.765145,0.0,0.0,0.0,0.0,1101
2.39,2.52,2.62,2.62,2016-12-23 14:12:08.775209,22.0,22.0,22.0,22.0,1184
2.34,2.54,0.0,2.55,2016-12-23 14:14:08.931927,21.0,21.0,0.0,21.0,1229
2.14,0.0,2.39,0.0,2016-12-23 14:20:02.124737,1.0,0.0,1.0,0.0,1198
2.31,2.51,2.71,2.55,2016-12-23 14:22:17.825500,1.0,1.0,1.0,1.0,1227
2.05,0.0,2.39,0.0,2016-12-23 14:23:25.696457,1.0,0.0,3.0,0.0,1174
2.29,0.0,0.0,0.0,2016-12-23 14:30:19.027937,0.0,0.0,0.0,0.0,1228
2.23,2.55,2.75,0.0,2016-12-23 14:45:25.950600,0.0,0.0,0.0,0.0,1101
2.23,2.41,2.63,2.55,2016-12-23 14:53:11.379138,0.0,0.0,0.0,0.0,1128
2.23,2.37,2.47,0.0,2016-12-23 14:56:22.424087,1.0,1.0,1.0,0.0,1129
2.23,2.45,2.55,0.0,2016-12-24 14:07:06.112060,1.0,1.0,1.0,0.0,1151
2.31,2.51,2.71,2.55,2016-12-24 14:08:34.093248,0.0,0.0,0.0,0.0,1227
2.14,0.0,2.39,0.0,2016-12-24 14:08:57.630844,1.0,0.0,12.0,0.0,1198
2.39,2.52,2.62,2.62,2016-12-24 14:14:00.143333,15.0,0.0,0.0,0.0,1184
2.23,2.55,2.67,2.55,2016-12-24 14:15:51.287168,0.0,0.0,0.0,0.0,1225
2.23,2.41,2.63,2.55,2016-12-24 14:18:35.743213,0.0,0.0,0.0,0.0,1128
2.23,2.37,2.47,0.0,2016-12-24 14:36:17.334447,1.0,1.0,1.0,0.0,1129
2.29,0.0,0.0,0.0,2016-12-24 14:37:42.263910,0.0,0.0,0.0,0.0,1228
2.05,0.0,2.39,0.0,2016-12-24 14:40:19.552947,1.0,0.0,1.0,0.0,1174
2.23,2.55,2.75,0.0,2016-12-24 14:42:55.986313,0.0,0.0,0.0,0.0,1101
2.34,2.54,0.0,2.55,2016-12-24 15:00:08.225227,0.0,0.0,0.0,0.0,1229
2.23,2.45,2.55,0.0,2016-12-25 14:23:47.181739,5.0,22.0,22.0,0.0,1151
2.23,2.41,2.63,2.55,2016-12-25 14:37:29.949375,0.0,0.0,0.0,0.0,1128
2.23,2.37,2.47,0.0,2016-12-25 14:40:40.562166,5.0,5.0,5.0,0.0,1129
2.05,0.0,2.39,0.0,2016-12-25 14:45:34.136213,12.0,0.0,12.0,0.0,1174
2.14,0.0,2.39,0.0,2016-12-25 14:52:34.748061,5.0,0.0,5.0,0.0,1198
2.29,0.0,0.0,0.0,2016-12-25 14:55:32.650217,0.0,0.0,0.0,0.0,1228
0.0,0.0,0.0,0.0,2016-12-25 14:57:18.625766,0.0,0.0,0.0,0.0,1229
2.39,0.0,2.62,0.0,2016-12-25 15:00:12.884016,1.0,0.0,16.0,0.0,1184
2.31,2.51,2.71,2.55,2016-12-25 15:01:06.602795,6.0,6.0,6.0,6.0,1227
2.23,2.55,2.67,2.55,2016-12-25 15:03:45.920687,0.0,0.0,0.0,0.0,1225
2.23,2.55,2.75,0.0,2016-12-25 15:23:59.761298,0.0,0.0,0.0,0.0,1101
0.0,0.0,0.0,0.0,2016-12-26 15:14:16.316336,0.0,0.0,0.0,0.0,1229
2.31,0.0,0.0,0.0,2016-12-26 15:23:21.655040,0.0,0.0,0.0,0.0,1228
2.39,0.0,2.62,0.0,2016-12-26 15:30:34.473674,7.0,0.0,18.0,0.0,1184
2.23,2.55,2.75,0.0,2016-12-26 15:37:20.779290,0.0,0.0,0.0,0.0,1101
2.07,0.0,2.39,0.0,2016-12-26 15:41:25.581142,1.0,0.0,1.0,0.0,1174
2.23,2.41,2.63,2.55,2016-12-26 15:54:07.730423,0.0,0.0,0.0,0.0,1128
2.23,2.55,2.67,2.55,2016-12-26 16:05:06.669397,0.0,0.0,13.0,0.0,1225
2.33,2.51,2.71,2.55,2016-12-26 16:06:01.866167,15.0,0.0,0.0,0.0,1227
2.23,2.45,2.55,0.0,2016-12-26 16:20:37.289017,1.0,1.0,1.0,0.0,1151
2.23,2.37,2.47,0.0,2016-12-26 16:22:45.702003,1.0,1.0,1.0,0.0,1129
2.09,0.0,2.43,0.0,2016-12-26 16:27:30.131996,1.0,0.0,1.0,0.0,1198
2.31,2.51,2.71,2.55,2016-12-27 16:04:13.166933,4.0,4.0,5.0,4.0,1227
2.31,0.0,0.0,0.0,2016-12-27 16:17:33.206892,0.0,0.0,0.0,0.0,1228
2.09,0.0,2.43,0.0,2016-12-27 16:24:26.602264,1.0,0.0,1.0,0.0,1198
2.23,2.45,2.55,0.0,2016-12-27 16:27:34.918851,4.0,4.0,4.0,0.0,1151
2.23,2.55,2.75,0.0,2016-12-27 16:31:10.640581,0.0,0.0,0.0,0.0,1101
2.27,2.41,2.63,2.55,2016-12-27 16:44:57.162397,0.0,0.0,0.0,0.0,1128
2.27,2.55,2.67,2.55,2016-12-27 16:49:46.523020,0.0,0.0,0.0,0.0,1225
2.37,2.57,0.0,2.64,2016-12-27 16:58:12.652620,1.0,1.0,0.0,1.0,1229
2.07,0.0,2.39,0.0,2016-12-27 17:06:05.251678,1.0,0.0,1.0,0.0,1174
2.25,2.37,2.47,0.0,2016-12-28 12:08:56.037665,1.0,1.0,1.0,0.0,1129
2.23,2.41,2.63,2.55,2016-12-28 12:26:01.849133,0.0,0.0,0.0,0.0,1128
2.33,2.53,2.73,2.55,2016-12-28 12:30:29.251526,1.0,1.0,1.0,1.0,1227
2.07,0.0,2.39,0.0,2016-12-28 12:38:04.863916,1.0,0.0,1.0,0.0,1174
2.39,2.52,2.62,2.59,2016-12-28 12:41:39.245427,1.0,1.0,1.0,1.0,1184
2.37,2.57,0.0,2.64,2016-12-28 12:54:33.641198,1.0,19.0,0.0,19.0,1229
2.23,2.45,2.55,0.0,2016-12-28 12:54:51.940361,9.0,9.0,9.0,0.0,1151
2.27,2.55,2.67,2.55,2016-12-28 12:59:57.145125,0.0,0.0,0.0,0.0,1225
2.23,2.55,2.75,0.0,2016-12-28 13:16:07.990023,0.0,0.0,0.0,0.0,1101
2.25,2.37,2.47,0.0,2016-12-28 18:05:10.874142,1.0,1.0,1.0,0.0,1129
2.09,0.0,2.43,0.0,2016-12-28 18:05:30.910245,1.0,0.0,1.0,0.0,1198
2.23,2.55,2.75,0.0,2016-12-28 18:07:02.140009,0.0,0.0,0.0,0.0,1101
2.31,0.0,0.0,0.0,2016-12-28 18:09:28.375625,0.0,0.0,0.0,0.0,1228
2.07,0.0,2.39,0.0,2016-12-28 18:20:55.579550,1.0,0.0,1.0,0.0,1174
2.27,2.41,2.63,2.55,2016-12-28 18:26:24.203631,0.0,0.0,0.0,0.0,1128
2.33,2.53,2.73,2.55,2016-12-28 18:49:24.206884,5.0,5.0,7.0,5.0,1227
2.39,2.52,2.62,2.59,2016-12-28 19:05:53.099389,8.0,8.0,8.0,8.0,1184
2.27,2.55,2.67,2.55,2016-12-28 19:14:34.160505,0.0,0.0,0.0,1.0,1225
2.37,2.57,0.0,2.64,2016-12-28 19:25:47.253373,2.0,2.0,0.0,2.0,1229
2.23,2.45,2.55,0.0,2016-12-28 19:29:04.473844,15.0,15.0,15.0,0.0,1151
2.31,0.0,0.0,0.0,2016-12-28 21:44:36.318649,0.0,0.0,0.0,0.0,1228
2.27,2.41,2.63,2.55,2016-12-28 22:04:17.170871,0.0,0.0,0.0,0.0,1128
2.07,0.0,2.39,0.0,2016-12-28 22:09:51.361733,1.0,0.0,1.0,0.0,1174
2.23,2.45,2.55,0.0,2016-12-28 22:24:59.504353,18.0,18.0,18.0,0.0,1151
2.09,0.0,2.43,0.0,2016-12-28 22:34:24.470535,5.0,0.0,6.0,0.0,1198
2.39,2.52,2.62,2.59,2016-12-28 22:39:51.782625,12.0,1.0,1.0,12.0,1184
2.25,2.37,2.47,0.0,2016-12-28 22:42:46.178464,1.0,1.0,1.0,0.0,1129
2.33,2.53,2.73,2.55,2016-12-28 22:48:08.012505,1.0,1.0,1.0,1.0,1227
2.23,2.55,2.75,0.0,2016-12-28 23:02:51.906973,0.0,0.0,0.0,0.0,1101
2.09,0.0,2.43,0.0,2016-12-29 12:52:51.111001,8.0,0.0,8.0,0.0,1198
2.31,0.0,0.0,0.0,2016-12-29 12:59:04.288321,0.0,0.0,0.0,0.0,1228
2.37,2.57,0.0,2.64,2016-12-29 13:00:40.025326,20.0,20.0,0.0,20.0,1229
2.23,2.55,2.75,0.0,2016-12-29 13:01:18.142245,0.0,0.0,0.0,0.0,1101
2.33,2.53,2.73,2.55,2016-12-29 13:38:00.486767,3.0,3.0,3.0,3.0,1227
2.27,2.41,2.63,2.55,2016-12-29 13:42:09.448770,0.0,0.0,0.0,0.0,1128
2.25,2.39,2.49,0.0,2016-12-29 13:46:45.478055,2.0,2.0,2.0,0.0,1129
2.23,2.45,2.55,0.0,2016-12-29 13:47:44.083021,15.0,15.0,15.0,0.0,1151
2.07,0.0,2.39,0.0,2016-12-29 14:16:47.952080,1.0,0.0,1.0,0.0,1174
2.23,2.55,2.75,0.0,2016-12-30 13:13:32.498424,0.0,0.0,0.0,0.0,1101
2.37,2.57,0.0,2.64,2016-12-30 13:24:48.439152,20.0,24.0,0.0,24.0,1229
2.23,2.45,2.55,0.0,2016-12-30 13:26:54.052806,5.0,5.0,5.0,0.0,1151
2.27,2.41,2.51,0.0,2016-12-30 13:28:24.030137,1.0,1.0,1.0,0.0,1129
2.43,2.52,2.62,0.0,2016-12-30 13:50:30.936672,1.0,0.0,0.0,0.0,1184
2.27,2.55,2.67,2.55,2016-12-30 13:53:33.992221,0.0,0.0,0.0,0.0,1225
2.34,0.0,0.0,0.0,2016-12-30 13:58:07.755577,0.0,0.0,0.0,0.0,1228
2.43,2.52,2.62,0.0,2016-12-30 14:00:56.328217,1.0,0.0,0.0,0.0,1184
2.07,0.0,2.43,0.0,2016-12-30 14:03:06.109069,1.0,0.0,1.0,0.0,1174
2.23,2.45,2.55,0.0,2016-12-30 14:06:04.485752,6.0,6.0,6.0,0.0,1151
2.33,2.53,2.73,2.55,2016-12-30 14:33:34.085117,5.0,5.0,5.0,5.0,1227
2.37,2.57,0.0,2.64,2016-12-30 14:35:55.405055,22.0,0.0,0.0,0.0,1229
2.07,0.0,2.43,0.0,2016-12-30 14:43:05.121912,2.0,0.0,2.0,0.0,1198
2.07,0.0,2.43,0.0,2016-12-30 14:43:55.187190,1.0,0.0,1.0,0.0,1174
2.27,2.41,2.51,0.0,2016-12-30 14:45:38.020197,1.0,1.0,1.0,0.0,1129
2.27,2.55,2.67,2.55,2016-12-30 14:45:46.204890,0.0,0.0,0.0,0.0,1225
2.34,0.0,0.0,0.0,2016-12-30 14:56:06.880351,0.0,0.0,0.0,0.0,1228
2.43,2.52,2.62,0.0,2016-12-30 15:21:35.335433,1.0,0.0,0.0,0.0,1184
2.23,2.55,2.75,0.0,2016-12-30 15:36:45.693140,0.0,0.0,0.0,0.0,1101
2.37,2.57,0.0,2.64,2016-12-30 20:36:33.766138,6.0,6.0,0.0,6.0,1229
2.34,0.0,0.0,0.0,2016-12-30 20:43:41.337816,0.0,0.0,0.0,0.0,1228
2.25,2.37,2.47,0.0,2016-12-30 20:44:54.424194,3.0,3.0,3.0,0.0,1129
2.33,2.53,2.73,2.55,2016-12-30 20:45:39.761873,11.0,11.0,11.0,11.0,1227
2.27,2.55,2.67,2.55,2016-12-30 21:03:37.490500,0.0,0.0,0.0,0.0,1225
2.43,2.52,2.66,0.0,2016-12-30 21:04:07.541209,1.0,0.0,1.0,0.0,1184
2.23,2.55,2.75,0.0,2016-12-30 21:14:07.275006,0.0,0.0,0.0,0.0,1101
2.07,0.0,2.43,0.0,2016-12-30 21:15:35.120717,4.0,0.0,7.0,0.0,1174
2.27,2.41,2.63,2.55,2016-12-30 21:25:04.127763,0.0,0.0,0.0,0.0,1128
2.37,2.57,0.0,2.64,2016-12-30 23:35:31.637970,9.0,9.0,0.0,9.0,1229
2.27,2.41,2.63,2.55,2016-12-30 23:37:10.717892,0.0,0.0,0.0,0.0,1128
2.07,0.0,2.43,0.0,2016-12-30 23:45:32.706572,7.0,0.0,7.0,0.0,1198
2.27,2.55,2.67,2.55,2016-12-30 23:52:15.472376,0.0,0.0,0.0,0.0,1225
2.43,0.0,2.66,0.0,2016-12-31 00:01:30.905911,4.0,0.0,4.0,0.0,1184
2.25,2.37,2.47,0.0,2016-12-31 00:01:39.351037,1.0,1.0,1.0,0.0,1129
2.34,0.0,0.0,0.0,2016-12-31 00:02:50.321836,0.0,0.0,0.0,0.0,1228
2.33,2.52,2.73,2.55,2016-12-31 00:17:46.814154,2.0,2.0,15.0,2.0,1227
2.23,2.55,2.75,0.0,2016-12-31 00:35:38.224139,0.0,0.0,0.0,0.0,1101
2.23,2.45,2.55,0.0,2016-12-31 00:44:52.645655,4.0,4.0,4.0,0.0,1151
